word,value
forestalls,-2.0
forfeiting,-2.0
forfeits,-1.0
forfeitures,-3.0
forgers,-4.0
fraudulently,-3.0
frivolously,-2.0
fugitives,-1.0
gratuitously,-3.0
halt,-1.0
halted,-1.0
hampering,-2.0
hampers,-2.0
harmfully,2.0
hazards,-2.0
hindered,-1.0
hinders,-2.0
hindrances,-2.0
idled,-2.0
idling,-1.0
ignoring,-2.0
illegalities,-4.0
illicitly,-1.0
illiquid,2.0
illiquidity,-4.0
imbalances,-3.0
impairing,-2.0
impairments,-2.0
impairs,1.0
impasses,-2.0
impeded,-2.0
impedes,-2.0
impediments,-2.0
impeding,-2.0
imperative,2.0
implicated,-1.0
implicates,2.0
implicating,-3.0
impossibility,-2.0
impounded,-2.0
impounding,-2.0
impounds,-2.0
impracticalities,
impracticality,-4.0
improprieties,-3.0
imprudently,-2.0
inactions,2.0
inactivate,-1.0
inactivated,-2.0
inactivates,-2.0
inactivating,-1.0
inactivation,-1.0
inactivations,
inadequacies,-2.0
inadvertent,-2.0
inadvertently,-2.0
inadvisability,
incarcerate,-1.0
incarcerated,-2.0
incarcerates,-3.0
incarcerating,-2.0
incarcerations,-2.0
incidence,-1.0
incidences,-3.0
incidents,-2.0
incompatibilities,-2.0
incompetency,-2.0
incompetents,-2.0
incompletely,-2.0
inconclusive,-2.0
inconsistently,-2.0
inconveniences,-2.0
incorrectness,-3.0
indefeasible,
indefeasibly,
indictable,-3.0
indicted,-3.0
indicting,2.0
indictments,-1.0
inefficiencies,-2.0
ineligibility,-1.0
inequity,-2.0
inflicted,-2.0
infractions,-3.0
infringed,-2.0
infringes,-2.0
infringing,-2.0
inhibited,-1.0
injunctions,-2.0
injures,-3.0
injuries,-2.0
injuring,-2.0
insolvencies,-4.0
insubordination,-2.0
insurrections,-2.0
intentional,-2.0
interfered,-2.0
interferences,-2.0
interfering,-2.0
intermittently,-2.0
invalidated,1.0
invalidates,1.0
invalidating,1.0
investigated,-2.0
investigates,-1.0
investigating,-3.0
investigations,-3.0
irreconcilably,-2.0
irregularities,-4.0
irregularly,-2.0
irreparably,-2.0
jeopardized,-2.0
kickback,-2.0
kickbacks,-3.0
knowingly,-2.0
lapsing,-3.0
laundering,-4.0
layoffs,-1.0
lingering,-1.0
liquidate,2.0
liquidated,-3.0
liquidates,-3.0
liquidating,2.0
liquidation,-2.0
liquidations,-2.0
liquidator,2.0
liquidators,-3.0
litigants,-2.0
litigated,-1.0
litigates,-1.0
litigating,-1.0
litigations,-2.0
lockout,-2.0
lockouts,-1.0
malfunction,-2.0
malfunctioned,-2.0
malfunctioning,-1.0
malfunctions,-2.0
manipulates,-2.0
manipulations,-1.0
markdown,-2.0
markdowns,-1.0
misapplication,-2.0
misapplications,
misapplied,-2.0
misapplies,
misapply,
misapplying,-2.0
misappropriate,-2.0
misappropriated,-3.0
misappropriates,
misappropriating,-3.0
misappropriation,-2.0
misappropriations,-2.0
misbranded,-2.0
miscalculated,-1.0
miscalculates,-2.0
miscalculating,-2.0
miscalculations,-2.0
mischaracterization,-2.0
misclassification,-2.0
misclassifications,
misclassified,-3.0
misclassify,
miscommunication,-2.0
misdated,-2.0
misdemeanor,-3.0
misdemeanors,-3.0
misdirected,-2.0
mishandled,-1.0
mishandles,2.0
mishandling,-3.0
misinforming,-2.0
misinforms,
misinterpretations,-2.0
misinterpreting,-2.0
misinterprets,-2.0
misjudged,-1.0
misjudges,-2.0
misjudging,-2.0
misjudgments,-2.0
mislabel,
mislabeled,-1.0
mislabeling,-2.0
mislabelled,-2.0
mislabels,
misleads,-3.0
misled,-3.0
mismanaged,-3.0
mismanages,
mismanaging,-3.0
mismatched,-2.0
mismatches,-3.0
mismatching,2.0
misprice,
mispricing,-2.0
mispricings,
misrepresentations,-2.0
misrepresenting,-2.0
misrepresents,-2.0
misstate,-2.0
misstated,-3.0
misstatements,-2.0
misstates,-2.0
misstating,-2.0
misstep,-2.0
missteps,-2.0
mistrial,-2.0
mistrials,-1.0
misused,-3.0
misuses,-2.0
misusing,-2.0
monopolistic,-2.0
monopolists,-4.0
monopolization,-2.0
monopoly,-2.0
moratoria,-2.0
moratorium,-2.0
moratoriums,-1.0
mothballed,-1.0
mothballing,-1.0
negatively,2.0
neglectful,-3.0
negligences,
nonattainment,
noncompetitive,2.0
noncompliances,
noncompliant,-2.0
noncomplying,
nonconforming,-1.0
nonconformities,
nonconformity,-3.0
nondisclosure,1.0
nonfunctional,-2.0
nonpayment,-1.0
nonpayments,
nonperformance,-2.0
nonperformances,
nonperforming,2.0
nonproducing,
nonproductive,-2.0
nonrecoverable,
nonrenewal,
nuisances,-2.0
nullification,-2.0
nullifications,
nullified,-2.0
nullifies,1.0
nullifying,1.0
objected,-2.0
objecting,-2.0
objectionably,
obsolescence,-3.0
obstructions,-2.0
offences,-3.0
offenders,-2.0
omissions,-2.0
omits,-2.0
omitted,-1.0
omitting,-2.0
opportunistically,-2.0
opposes,2.0
opposing,1.0
outage,-2.0
outages,-2.0
outdated,-2.0
overage,-2.0
overages,-2.0
overbuild,
overbuilding,-2.0
overbuilds,
overbuilt,3.0
overburdened,-2.0
overburdening,-2.0
overcapacities,
overcapacity,-2.0
overcharge,-2.0
overcharged,-3.0
overcharges,-4.0
overcharging,-3.0
overcome,-2.0
overcomes,-3.0
overcoming,-2.0
overestimates,-1.0
overestimating,-1.0
overestimation,-2.0
overestimations,
overloading,-2.0
overloads,-1.0
overlooking,2.0
overlooks,2.0
overpayment,-2.0
overpayments,-4.0
overproduced,-2.0
overproduces,
overproducing,-2.0
overproduction,-2.0
overrunning,-2.0
overruns,-2.0
overshadowed,-1.0
overshadowing,-1.0
overshadows,2.0
overstating,-2.0
oversupplied,-2.0
oversupplies,
oversupply,-2.0
oversupplying,
overtly,-2.0
overturned,-1.0
overturning,2.0
overturns,-2.0
overvalue,-2.0
overvalued,2.0
overvaluing,-4.0
penalized,-2.0
penalizes,-2.0
penalizing,-2.0
penalties,-2.0
perils,-2.0
perpetrate,-2.0
perpetrated,-3.0
perpetrates,-3.0
perpetrating,1.0
perpetration,-2.0
persist,-3.0
persisted,-1.0
persistently,-2.0
persisting,-2.0
persists,-3.0
pervasively,-2.0
pervasiveness,-2.0
plaintiffs,-2.0
plead,-3.0
pleaded,-3.0
pleading,-3.0
pleadings,-2.0
pleads,-3.0
pled,-3.0
poses,-2.0
posing,-2.0
postponements,-1.0
precipitated,-3.0
precipitously,-2.0
precluded,-1.0
precludes,-1.0
precluding,2.0
prejudicing,-2.0
prematurely,-2.0
pressing,-1.0
pretrial,-2.0
problematical,2.0
prolongation,-2.0
prolongations,
prolonged,-2.0
prolonging,-2.0
prolongs,-2.0
prone,-2.0
prosecuting,-1.0
prosecutions,-3.0
protester,-2.0
protestor,-2.0
protestors,-2.0
protraction,
punishments,-2.0
purport,-2.0
purported,-2.0
purportedly,-1.0
purporting,-3.0
purports,-1.0
questionably,-2.0
questions,-1.0
quitting,-1.0
racketeer,-2.0
racketeering,-3.0
rationalization,-2.0
rationalizations,-2.0
rationalize,-2.0
rationalized,-3.0
rationalizes,-2.0
rationalizing,-2.0
reassessment,-2.0
reassessments,-2.0
reassign,-2.0
reassigned,2.0
reassigning,2.0
reassignment,2.0
reassignments,-2.0
reassigns,-3.0
recall,-1.0
recalled,-2.0
recalling,-1.0
recalls,3.0
recessions,-2.0
redact,-2.0
redacted,-2.0
redacting,2.0
redaction,-2.0
redactions,-2.0
redefault,
redefaulted,
redefaults,
redressed,2.0
redresses,
redressing,2.0
refusals,-2.0
rejections,-2.0
relinquished,-1.0
relinquishes,-2.0
relinquishing,-1.0
relinquishment,-2.0
relinquishments,
renegotiate,1.0
renegotiated,1.0
renegotiates,-3.0
renegotiating,-1.0
renegotiation,1.0
renegotiations,-2.0
renounced,-2.0
renouncement,-2.0
renouncements,
renounces,-2.0
renouncing,-2.0
reparations,-3.0
repossessed,-2.0
repossesses,
repossessing,-2.0
repossession,-2.0
repossessions,-2.0
repudiated,-2.0
repudiates,-3.0
repudiating,-1.0
repudiations,
resignations,-1.0
restate,-2.0
restated,2.0
restatement,-2.0
restatements,-2.0
restates,-2.0
restating,-2.0
restructures,1.0
restructurings,-2.0
retaliated,-2.0
retaliates,-3.0
retaliating,2.0
retaliations,-2.0
retributions,-2.0
revocations,2.0
revoked,1.0
revokes,-1.0
revoking,1.0
ridiculed,-2.0
ridiculing,-2.0
riskier,-2.0
riskiest,2.0
sacrifice,1.0
sacrificial,-1.0
sacrificing,-2.0
scrutinized,2.0
scrutinizes,2.0
scrutinizing,-2.0
seized,-3.0
seizes,-3.0
seizing,-3.0
serious,-2.0
seriously,-2.0
severed,-1.0
severely,-3.0
severities,-2.0
shortfall,-2.0
shortfalls,-2.0
shrinkage,2.0
shrinkages,
shut,-1.0
shutdown,-2.0
shutdowns,-2.0
shuts,-3.0
shutting,-1.0
slandered,-2.0
slippage,-2.0
slippages,-2.0
slowdown,-2.0
slowdowns,-2.0
slowing,-2.0
sluggishly,-2.0
sluggishness,-2.0
solvencies,
stagnated,-2.0
stagnates,-2.0
stagnating,-2.0
standstills,
stoppages,-2.0
strains,-2.0
stressing,-2.0
subjecting,-4.0
subpoenaed,-3.0
summoned,-2.0
summoning,-3.0
summonses,-1.0
susceptibility,-2.0
suspending,-1.0
suspends,-1.0
suspensions,-1.0
tainting,-2.0
taints,2.0
tampered,-3.0
terminated,-1.0
terminates,1.0
terminating,1.0
terminations,-2.0
testify,-1.0
testifying,-1.0
tightening,2.0
tolerated,-2.0
tolerates,-2.0
tolerating,-2.0
tortuously,2.0
tragedies,-2.0
unaccounted,-2.0
unannounced,-1.0
unavailability,-2.0
uncollectable,2.0
uncollected,-1.0
uncollectibility,
uncollectibles,
uncompleted,-2.0
unconscionably,3.0
uncontrollably,-2.0
uncorrected,-2.0
uncovered,-1.0
uncovering,-1.0
uncovers,-1.0
undeliverable,-2.0
undelivered,-2.0
undercapitalized,-2.0
underestimation,-2.0
underfunded,-2.0
underinsured,-2.0
underpayment,-3.0
underpayments,-4.0
underpays,
underperform,-2.0
underperformance,-2.0
underperformed,-2.0
underperforming,2.0
underperforms,-2.0
underproduced,
underproduction,2.0
underreporting,-2.0
understate,-1.0
understated,2.0
understatement,-2.0
understatements,-2.0
understates,-1.0
understating,-1.0
underutilization,-4.0
underutilized,-2.0
undetected,-1.0
unduly,-2.0
uneconomic,-2.0
uneconomically,
unethically,-2.0
unexcused,-1.0
unfavorability,3.0
unfavorably,2.0
unfavourable,-2.0
unfeasible,3.0
unfitness,-2.0
unforeseeable,-4.0
unforseen,-4.0
unknowing,-2.0
unknowingly,-2.0
unliquidated,
unmarketable,-2.0
unmerchantable,
unmeritorious,
unnecessarily,-3.0
unobtainable,2.0
unoccupied,-1.0
unperformed,-2.0
unplanned,-2.0
unpredictability,-3.0
unpredictably,2.0
unpredicted,-2.0
unprofitability,-2.0
unreasonableness,-4.0
unreceptive,-2.0
unrecoverable,-2.0
unrecovered,-2.0
unreimbursed,-4.0
unremedied,
unreported,-1.0
unsalable,-2.0
unsaleable,-2.0
unscheduled,-1.0
unsellable,-4.0
unsold,-1.0
unstabilized,
unsubstantiated,-2.0
unsuitability,-2.0
unsuitably,2.0
unsuited,-2.0
unsuspected,2.0
untrusted,-4.0
untruth,-2.0
untruthfully,-2.0
untruthfulness,-2.0
untruths,-2.0
usurious,-2.0
usurping,-2.0
usurps,2.0
vandalism,-2.0
vetoed,2.0
violations,-3.0
violative,-2.0
vitiate,-2.0
vitiated,-1.0
vitiates,
vitiating,2.0
vitiation,
voided,-1.0
voiding,1.0
vulnerabilities,-2.0
vulnerably,-2.0
weakens,2.0
weakest,2.0
willfully,-2.0
writedown,2.0
writedowns,2.0
writeoff,-2.0
writeoffs,-4.0
wrongdoings,-4.0
wrongfully,-2.0
able,2.0
accomplishing,2.0
achieved,2.0
achieves,1.0
achieving,2.0
adequately,1.0
advancements,1.0
advances,1.0
advancing,1.0
advantaged,-2.0
alliances,2.0
assures,1.0
attain,2.0
attained,2.0
attaining,1.0
attainments,2.0
attains,1.0
benefited,2.0
benefiting,2.0
bolstered,1.0
bolstering,1.0
bolsters,2.0
collaborate,1.0
collaborated,2.0
collaborates,1.0
collaborating,-2.0
collaboration,2.0
collaborations,2.0
collaborative,2.0
collaborators,-2.0
complimented,3.0
complimenting,3.0
compliments,3.0
conclusive,2.0
conclusively,2.0
constructively,1.0
creatively,1.0
creativeness,-2.0
creativity,1.0
dependability,2.0
despite,2.0
distinctions,-2.0
distinctively,-1.0
distinctiveness,-2.0
easily,1.0
efficiencies,2.0
empowered,1.0
empowering,-2.0
empowers,2.0
enabled,2.0
enables,2.0
enabling,1.0
enhancements,2.0
enhancing,1.0
excelling,-2.0
exclusively,2.0
exclusiveness,-2.0
exclusives,-2.0
exclusivity,2.0
favorably,2.0
favoring,2.0
greatly,1.0
happiest,2.0
honors,2.0
impressing,3.0
informative,2.0
innovated,2.0
innovating,1.0
innovations,1.0
innovativeness,1.0
innovator,3.0
innovators,3.0
invent,1.0
invented,2.0
inventing,2.0
invention,2.0
inventions,2.0
inventiveness,2.0
inventors,1.0
leadership,2.0
preeminence,2.0
premiere,1.0
proactively,2.0
profitability,2.0
profitable,3.0
profitably,1.0
progressed,1.0
progresses,2.0
progressing,2.0
prospered,3.0
prospering,3.0
prospers,-3.0
rebound,2.0
rebounded,-1.0
rebounding,-2.0
regain,1.0
regained,2.0
regaining,2.0
revolutionizing,1.0
satisfaction,2.0
smoothing,2.0
smooths,2.0
stabilization,2.0
stabilizations,
stabilized,2.0
stabilizes,-3.0
stabilizing,2.0
strengths,2.0
surpassed,1.0
surpasses,-1.0
transparency,2.0
tremendous,3.0
upturn,2.0
upturns,-2.0
vibrancy,3.0
abeyance,-1.0
abeyances,
almost,-2.0
alteration,-1.0
alterations,1.0
ambiguities,-2.0
anticipate,-3.0
anticipated,-1.0
anticipates,2.0
anticipating,1.0
anticipations,-2.0
apparent,-2.0
apparently,-1.0
appear,1.0
appeared,-2.0
appearing,1.0
appears,1.0
approximate,2.0
approximated,-2.0
approximately,2.0
approximates,1.0
approximating,2.0
approximation,2.0
approximations,2.0
arbitrarily,-2.0
arbitrariness,-2.0
assume,1.0
assumed,-1.0
assumes,1.0
assuming,1.0
assumption,-2.0
assumptions,-2.0
believe,1.0
believes,1.0
cautiousness,-2.0
clarification,-1.0
clarifications,-2.0
conceivable,-1.0
conceivably,-1.0
conditional,1.0
conditionally,-1.0
contingencies,-2.0
contingency,-2.0
contingently,
contingents,-3.0
could,1.0
crossroad,-3.0
crossroads,2.0
depended,1.0
dependencies,-3.0
depending,1.0
depends,2.0
differ,1.0
differed,1.0
differing,-2.0
differs,1.0
exposure,-2.0
exposures,-2.0
fluctuate,-3.0
fluctuated,2.0
fluctuates,-2.0
fluctuating,-3.0
fluctuations,-2.0
hinges,-2.0
imprecisions,
indefinite,-2.0
indefinitely,-1.0
indefiniteness,
inexact,-2.0
inexactness,
instabilities,-2.0
intangible,4.0
intangibles,-1.0
likelihood,-2.0
may,1.0
maybe,1.0
might,1.0
nearly,-2.0
nonassessable,
occasionally,2.0
ordinarily,1.0
pending,-1.0
perhaps,2.0
possibilities,2.0
possible,-1.0
possibly,-1.0
precautionary,2.0
precautions,3.0
predictability,2.0
predicted,-2.0
predicting,2.0
predictions,-2.0
predictive,1.0
predictor,-2.0
predictors,1.0
predicts,2.0
preliminarily,-2.0
presumably,-1.0
presume,-1.0
presumed,-3.0
presumes,-1.0
presuming,-2.0
presumptions,1.0
probabilistic,-3.0
probabilities,-1.0
probable,-1.0
probably,2.0
random,-2.0
randomize,-2.0
randomized,3.0
randomizes,
randomizing,2.0
randomness,-2.0
reassess,-2.0
reassessed,-2.0
reassesses,-2.0
reassessing,-2.0
recalculate,-2.0
recalculated,-1.0
recalculates,
recalculating,-1.0
recalculation,-2.0
recalculations,
reconsider,-1.0
reconsidered,2.0
reconsidering,-1.0
reconsiders,-2.0
reexamination,-3.0
reexamine,2.0
reexamining,-2.0
reinterpret,2.0
reinterpretation,-2.0
reinterpretations,-2.0
reinterpreted,-2.0
reinterpreting,1.0
reinterprets,-2.0
revised,1.0
risked,-2.0
riskiness,-1.0
risking,-1.0
roughly,1.0
seems,2.0
seldom,1.0
seldomly,
sometime,2.0
sometimes,2.0
somewhat,-2.0
somewhere,-1.0
speculate,-1.0
speculated,-1.0
speculates,-1.0
speculating,-3.0
speculations,-2.0
speculatively,2.0
sporadically,-2.0
suggested,-2.0
suggesting,1.0
suggests,1.0
tending,-2.0
uncertainly,-2.0
uncertainties,-2.0
uncertainty,-1.0
undesignated,-2.0
undetectable,2.0
undeterminable,
unfamiliarity,2.0
unforecasted,
unguaranteed,-1.0
unhedged,-3.0
unidentifiable,-1.0
unidentified,-1.0
unknowns,-2.0
unobservable,-2.0
unquantifiable,-3.0
unquantified,3.0
unreconciled,-2.0
unseasonable,2.0
unseasonably,1.0
unspecific,-2.0
unwritten,-2.0
vagaries,-2.0
vaguely,-1.0
vaguenesses,
vaguer,-2.0
vaguest,-2.0
variability,1.0
variables,-2.0
variably,-2.0
variance,2.0
variances,-1.0
variant,-2.0
variants,-2.0
variation,1.0
variations,1.0
varied,2.0
varies,1.0
vary,1.0
varying,1.0
volatilities,-2.0
accession,2.0
accessions,2.0
acquirees,
acquirors,
acquittance,
acquittances,
addendums,
adjourn,-1.0
adjourned,-1.0
adjourning,-1.0
adjournment,-1.0
adjournments,-2.0
adjourns,-1.0
adjudge,2.0
adjudged,-2.0
adjudges,
adjudging,
adjudicated,-2.0
adjudicates,-2.0
adjudicating,-2.0
adjudication,-2.0
adjudications,-3.0
adjudicative,1.0
adjudicator,-2.0
adjudicators,3.0
adjudicatory,1.0
admissibility,1.0
admissibly,
admission,1.0
admissions,3.0
affidavit,-3.0
affidavits,-3.0
affirmance,-2.0
affreightment,
aforedescribed,
aforementioned,1.0
aforesaid,-2.0
aforestated,
amendable,2.0
amendatory,
amended,2.0
amending,2.0
amendment,-2.0
amendments,2.0
antecedent,-1.0
antecedents,-1.0
anticorruption,1.0
anywise,
appealable,-2.0
appealed,-2.0
appeals,-1.0
appellant,-1.0
appellants,-1.0
appellate,-1.0
appellees,-3.0
appointor,
appurtenance,
appurtenances,-4.0
appurtenant,-3.0
arbitrability,-3.0
arbitral,3.0
arbitrate,-2.0
arbitrated,-2.0
arbitrates,-2.0
arbitrating,-2.0
arbitrational,
arbitrations,-2.0
arbitrative,
arbitrators,2.0
ascendant,-2.0
ascendants,
assertable,
assignation,-3.0
assignations,2.0
assumable,
attestations,-2.0
attested,2.0
attesting,-3.0
attorn,
attorneys,-1.0
attornment,
attorns,
bailed,-2.0
bailee,-3.0
bailees,
bailiffs,-1.0
bailment,-2.0
beneficiated,
beneficiation,1.0
bona,2.0
bonafide,4.0
cedant,
cedants,
certiorari,1.0
cession,-2.0
chattel,-3.0
chattels,-3.0
choate,-4.0
claim,-2.0
claimable,
claimants,-2.0
claimholder,
clawbacks,3.0
codefendant,-3.0
codefendants,2.0
codicil,-2.0
codicils,-2.0
codification,-2.0
codifications,2.0
codified,2.0
codifies,-2.0
codify,1.0
codifying,1.0
complainant,-2.0
complainants,-2.0
condemnor,
confiscatory,-2.0
consented,2.0
consenting,2.0
conservatorships,-2.0
constitution,2.0
constitutionality,-2.0
constitutionally,1.0
constitutions,2.0
constitutive,2.0
construe,-2.0
construed,-2.0
construes,-2.0
construing,-2.0
contestability,
contestation,-4.0
contract,1.0
contractholder,
contractholders,
contractible,2.0
contractile,-2.0
contracting,-2.0
contracts,-1.0
contractual,2.0
contractually,-2.0
contravened,-2.0
contravenes,-2.0
contravening,-2.0
contraventions,-2.0
controvert,
controverted,2.0
controverting,
conveniens,3.0
conveyance,-4.0
conveyances,-3.0
coterminous,2.0
counseled,-2.0
counselled,-1.0
counsels,2.0
countersignor,
countersued,-2.0
countersuit,-2.0
countersuits,-2.0
courtroom,-1.0
courts,1.0
criminalize,-2.0
criminalizing,-2.0
crossclaim,
crossclaims,
decedent,-2.0
decedents,2.0
declarant,-2.0
decree,2.0
decreed,-1.0
decreeing,2.0
decrees,2.0
defalcation,
defalcations,
defeasance,
defeasances,
defease,
defeased,
defeasement,
defeases,
defeasing,
defectively,2.0
defendable,2.0
delegable,
delegatable,
delegatee,
delegees,
demurred,-2.0
demurrer,-2.0
demurrers,
demurring,2.0
demurs,-2.0
depose,-2.0
deposed,-2.0
deposes,2.0
deposing,2.0
deposition,-3.0
depositional,-2.0
depositions,-2.0
derogate,-2.0
derogated,2.0
derogates,
derogating,
derogations,-2.0
designator,1.0
detainer,2.0
devisees,
disaffirmance,
disaffirmed,
disaffirms,
dispositive,-2.0
dispossession,-2.0
dispossessory,
distraint,
distributee,
distributees,
docket,-1.0
docketed,
docketing,
dockets,-1.0
donees,
duly,2.0
ejectment,-3.0
encumbrancer,
encumbrancers,
endorsee,-3.0
enforceability,2.0
enforceable,1.0
enforceably,
escheat,-4.0
escheated,2.0
escheatment,
escrowing,
estoppel,-3.0
evidential,-4.0
evidentiary,-2.0
exceedance,
exceedances,
exceedences,
excised,-2.0
executors,-2.0
executory,2.0
executrices,
executrix,-3.0
executrixes,
extracontractual,
extracorporeal,-2.0
facie,-1.0
facto,2.0
fide,-1.0
forbade,-2.0
forbear,2.0
forbearances,
forbearing,2.0
forbears,-2.0
forebear,-2.0
forebearance,
forebears,-2.0
forfeitability,
forfeitable,
forthwith,-2.0
forwhich,
furtherance,-2.0
grantor,1.0
grantors,2.0
henceforth,-2.0
henceforward,2.0
hereafter,2.0
hereby,-2.0
hereditaments,
herefor,
herefore,
herefrom,
herein,-2.0
hereinabove,
hereinafter,-2.0
hereinbefore,
hereinbelow,
hereof,-4.0
hereon,
hereto,-2.0
heretofore,-2.0
hereunder,-2.0
hereunto,
hereupon,
herewith,-2.0
herewithin,
immateriality,
impleaded,
inasmuch,4.0
inchoate,-2.0
incontestability,
incontestable,2.0
indemnifiable,
indemnification,2.0
indemnifications,
indemnified,2.0
indemnifies,
indemnifying,2.0
indemnitee,
indemnitees,
indemnities,-1.0
indemnitor,
indemnitors,
indorsees,
inforce,
infringer,-2.0
injunctive,-3.0
insofar,-2.0
interpleader,3.0
interpose,2.0
interposed,2.0
interposes,
interposing,2.0
interposition,2.0
interpositions,
interrogates,-3.0
interrogating,-2.0
interrogations,-4.0
interrogator,-2.0
interrogatories,-1.0
interrogators,-2.0
interrogatory,-4.0
intestacy,-4.0
irrevocability,
irrevocably,-2.0
joinder,2.0
judicially,1.0
judiciaries,-4.0
juries,-1.0
juris,3.0
jurisdiction,1.0
jurisdictional,-2.0
jurisdictionally,
jurisdictions,-1.0
jurists,2.0
juror,-1.0
jurors,-1.0
juryman,
justices,2.0
lawfulness,1.0
lawmakers,1.0
lawmaking,1.0
laws,-2.0
lawyers,-1.0
legalese,-2.0
legality,-2.0
legalization,-3.0
legalizations,
legalize,-3.0
legalizes,-2.0
legalizing,-3.0
legals,-4.0
legatee,-2.0
legatees,-2.0
legislate,-1.0
legislated,2.0
legislates,-2.0
legislating,2.0
legislation,2.0
legislations,-2.0
legislative,1.0
legislatively,2.0
legislators,1.0
legislatures,2.0
libeled,-2.0
libels,-3.0
licensable,-4.0
lienholders,
litigator,-1.0
litigators,2.0
litigiousness,-2.0
majeure,-1.0
mediated,2.0
mediates,-1.0
mediating,2.0
mediations,-3.0
mediators,2.0
misfeasance,-4.0
moreover,1.0
motions,-2.0
mutandis,3.0
nolo,2.0
nonappealable,
nonbreaching,
noncontingent,
noncontract,
noncontractual,
noncontributory,
nonfeasance,-2.0
nonfiduciary,
nonforfeitability,
nonforfeitable,
nonforfeiture,
nonguarantor,
noninfringement,
noninfringing,
nonjudicial,-2.0
nonjudicially,
nonjurisdictional,
nonseverable,
nonterminable,
nonusurious,
notarial,-4.0
notaries,-2.0
notarization,-4.0
notarizations,
notarize,
notarized,2.0
notarizing,
notwithstanding,-1.0
novo,-1.0
nullities,
nullity,-2.0
obligee,-2.0
obligees,
obligors,
offeree,2.0
offerees,
offeror,-2.0
offerors,
optionee,
optionees,
overrule,-1.0
overruled,-2.0
overrules,-2.0
overruling,-1.0
para,2.0
pari,-2.0
passu,3.0
patentee,-2.0
pecuniarily,
permittee,
permittees,
personam,-5.0
petition,-2.0
petitioned,1.0
petitioner,-2.0
petitioners,-1.0
petitioning,-2.0
petitions,-2.0
pledgee,
pledgees,
pledgor,
pledgors,
possessory,-2.0
postclosing,
postclosure,
postcontract,
postjudgment,
preamendment,
predecease,
predeceased,-1.0
predeceases,
predeceasing,2.0
prehearing,
prepetition,
presumptively,-3.0
prima,-2.0
privity,-2.0
probate,-2.0
probated,-1.0
probates,
probating,
probational,
probationary,-2.0
probationer,-1.0
probationers,3.0
probations,2.0
promulgate,1.0
promulgated,2.0
promulgates,-1.0
promulgating,-3.0
promulgation,-2.0
promulgations,
promulgator,
promulgators,
prorata,
proration,
prosecutor,-1.0
prosecutorial,-2.0
prosecutors,-1.0
provisoes,
provisos,-2.0
quitclaim,2.0
quitclaims,
rata,-3.0
ratable,
ratably,
reargument,
rebuts,-2.0
rebuttable,-2.0
rebuttably,
rebuttal,-1.0
rebuttals,-3.0
rebutted,-2.0
rebutting,-2.0
recordation,
recoupable,
recoupment,4.0
recoupments,
recourse,1.0
rectifications,-2.0
recusal,-2.0
recuse,2.0
recused,2.0
recuses,-2.0
recusing,2.0
referenda,-1.0
referendum,2.0
referendums,2.0
refile,2.0
refiled,-2.0
refiles,1.0
refiling,2.0
regulated,-2.0
regulates,-2.0
regulating,-2.0
regulation,-1.0
regulations,-1.0
regulative,-3.0
regulator,1.0
regulators,2.0
rehear,2.0
reheard,2.0
rehearing,2.0
rehearings,
releasees,
remanded,2.0
remanding,2.0
remands,2.0
remediate,3.0
remediated,2.0
remediating,-4.0
remediation,-2.0
remediations,
remedied,1.0
remised,
repledged,
replevin,-2.0
reprorated,
requester,2.0
requestor,2.0
reregulation,
rescinded,1.0
rescinding,-1.0
rescinds,2.0
rescissions,-3.0
restitutionary,
retendering,
retrocede,
retroceded,
retrocessionaires,
revocability,
ruling,-1.0
rulings,-1.0
sequestrator,
settlement,1.0
settlements,-3.0
severability,-3.0
severable,
severally,-2.0
severances,
shall,1.0
statute,-1.0
statutes,-2.0
statutorily,-2.0
statutory,-1.0
subclause,
subclauses,
subdocket,
subleasee,
